entity_id,event_id,risk_score,anomaly_type,explanation,top_contributing_features
USR-000143,EVT-0014141,1.0,unclassified,"flagged by risk_score in the top 1% (risk_score=1.000) but did not match any of the rule conditions (brute_force, credential_stuffing, credential_misuse, device_spoofing, impossible_travel, lateral_movement)","{""risk_score"": 1.0, ""score_method"": ""lstm""}"
USR-000143,EVT-0016676,1.0,unclassified,"flagged by risk_score in the top 1% (risk_score=1.000) but did not match any of the rule conditions (brute_force, credential_stuffing, credential_misuse, device_spoofing, impossible_travel, lateral_movement)","{""risk_score"": 1.0, ""score_method"": ""lstm""}"
USR-000144,EVT-0009344,1.0,impossible_travel,"impossible_travel: geo-velocity of 902 km/h between Warsaw, Poland and Mumbai, India over 6.41h (comparing to the next event for this entity), exceeding the 900 km/h plausibility ceiling + new device fingerprint","{""geo_velocity_kmh"": 902.3, ""distance_km"": 5781.0, ""time_delta_hours"": 6.407, ""compared_to_event"": ""next"", ""other_geo_location"": ""Warsaw, Poland"", ""device_fingerprint_changed"": true}"
USR-000145,EVT-0018879,1.0,unclassified,"flagged by risk_score in the top 1% (risk_score=1.000) but did not match any of the rule conditions (brute_force, credential_stuffing, credential_misuse, device_spoofing, impossible_travel, lateral_movement)","{""risk_score"": 1.0, ""score_method"": ""lstm""}"
USR-000146,EVT-0003779,1.0,unclassified,"flagged by risk_score in the top 1% (risk_score=1.000) but did not match any of the rule conditions (brute_force, credential_stuffing, credential_misuse, device_spoofing, impossible_travel, lateral_movement)","{""risk_score"": 1.0, ""score_method"": ""lstm""}"
USR-000146,EVT-0009383,1.0,unclassified,"flagged by risk_score in the top 1% (risk_score=1.000) but did not match any of the rule conditions (brute_force, credential_stuffing, credential_misuse, device_spoofing, impossible_travel, lateral_movement)","{""risk_score"": 1.0, ""score_method"": ""lstm""}"
USR-000146,EVT-0045506,1.0,credential_stuffing,"credential_stuffing: a cluster of 3 related source_ips (173.248.117.254, 31.156.219.205, 62.211.123.255) made 34 auth attempts against 34 distinct entity_ids within 30 min (31/34 = 91% failed) -- breadth-across-accounts pattern, not a single-entity brute_force","{""active_ip_cluster"": [""173.248.117.254"", ""31.156.219.205"", ""62.211.123.255""], ""active_ip_cluster_size"": 3, ""cluster_distinct_entities"": 34, ""cluster_total_attempts"": 34, ""cluster_failed_attempts"": 31, ""cluster_failure_rate"": 0.912, ""window_minutes"": 30}"
USR-000045,EVT-0018179,1.0,credential_misuse,"credential_misuse: new device_fingerprint (mac=46:98:49:63:f1:64) + unusual geo_location (Lima, Peru, outside this entity's typical set) + off-hours login (hour=21, baseline probability=0.015 < 0.03) occurring together","{""device_novel_for_entity"": true, ""mac_address"": ""46:98:49:63:f1:64"", ""geo_novel_for_entity"": true, ""geo_location"": ""Lima, Peru"", ""off_hours"": true, ""hour"": 21, ""hour_probability_in_baseline"": 0.0152, ""cluster_size_same_device_and_geo"": 1, ""cluster_window_minutes"": 15}"
USR-000046,EVT-0045497,1.0,credential_stuffing,"credential_stuffing: a cluster of 3 related source_ips (173.248.117.254, 31.156.219.205, 62.211.123.255) made 34 auth attempts against 34 distinct entity_ids within 30 min (31/34 = 91% failed) -- breadth-across-accounts pattern, not a single-entity brute_force","{""active_ip_cluster"": [""173.248.117.254"", ""31.156.219.205"", ""62.211.123.255""], ""active_ip_cluster_size"": 3, ""cluster_distinct_entities"": 34, ""cluster_total_attempts"": 34, ""cluster_failed_attempts"": 31, ""cluster_failure_rate"": 0.912, ""window_minutes"": 30}"
USR-000049,EVT-0006761,1.0,unclassified,"flagged by risk_score in the top 1% (risk_score=1.000) but did not match any of the rule conditions (brute_force, credential_stuffing, credential_misuse, device_spoofing, impossible_travel, lateral_movement)","{""risk_score"": 1.0, ""score_method"": ""lstm""}"
USR-000049,EVT-0020161,1.0,credential_stuffing,"credential_stuffing: a cluster of 4 related source_ips (1.33.69.111, 152.136.163.247, 171.77.107.9, 215.85.202.255) made 17 auth attempts against 17 distinct entity_ids within 30 min (14/17 = 82% failed) -- breadth-across-accounts pattern, not a single-entity brute_force","{""active_ip_cluster"": [""1.33.69.111"", ""152.136.163.247"", ""171.77.107.9"", ""215.85.202.255""], ""active_ip_cluster_size"": 4, ""cluster_distinct_entities"": 17, ""cluster_total_attempts"": 17, ""cluster_failed_attempts"": 14, ""cluster_failure_rate"": 0.824, ""window_minutes"": 30}"
USR-000049,EVT-0045510,1.0,credential_stuffing,"credential_stuffing: a cluster of 3 related source_ips (173.248.117.254, 31.156.219.205, 62.211.123.255) made 34 auth attempts against 34 distinct entity_ids within 30 min (31/34 = 91% failed) -- breadth-across-accounts pattern, not a single-entity brute_force","{""active_ip_cluster"": [""173.248.117.254"", ""31.156.219.205"", ""62.211.123.255""], ""active_ip_cluster_size"": 3, ""cluster_distinct_entities"": 34, ""cluster_total_attempts"": 34, ""cluster_failed_attempts"": 31, ""cluster_failure_rate"": 0.912, ""window_minutes"": 30}"
USR-000050,EVT-0016071,1.0,credential_stuffing,"credential_stuffing: a cluster of 2 related source_ips (156.210.253.226, 38.149.37.17) made 31 auth attempts against 31 distinct entity_ids within 30 min (29/31 = 94% failed) -- breadth-across-accounts pattern, not a single-entity brute_force","{""active_ip_cluster"": [""156.210.253.226"", ""38.149.37.17""], ""active_ip_cluster_size"": 2, ""cluster_distinct_entities"": 31, ""cluster_total_attempts"": 31, ""cluster_failed_attempts"": 29, ""cluster_failure_rate"": 0.935, ""window_minutes"": 30}"
USR-000051,EVT-0008301,1.0,credential_stuffing,"credential_stuffing: a cluster of 2 related source_ips (170.93.63.73, 188.239.68.7) made 38 auth attempts against 38 distinct entity_ids within 30 min (35/38 = 92% failed) -- breadth-across-accounts pattern, not a single-entity brute_force","{""active_ip_cluster"": [""170.93.63.73"", ""188.239.68.7""], ""active_ip_cluster_size"": 2, ""cluster_distinct_entities"": 38, ""cluster_total_attempts"": 38, ""cluster_failed_attempts"": 35, ""cluster_failure_rate"": 0.921, ""window_minutes"": 30}"
USR-000034,EVT-0044283,1.0,unclassified,"flagged by risk_score in the top 1% (risk_score=1.000) but did not match any of the rule conditions (brute_force, credential_stuffing, credential_misuse, device_spoofing, impossible_travel, lateral_movement)","{""risk_score"": 1.0, ""score_method"": ""lstm""}"
USR-000034,EVT-0045038,1.0,credential_stuffing,"credential_stuffing: a cluster of 3 related source_ips (180.88.238.93, 200.151.58.86, 38.101.126.221) made 34 auth attempts against 34 distinct entity_ids within 30 min (29/34 = 85% failed) -- breadth-across-accounts pattern, not a single-entity brute_force","{""active_ip_cluster"": [""180.88.238.93"", ""200.151.58.86"", ""38.101.126.221""], ""active_ip_cluster_size"": 3, ""cluster_distinct_entities"": 34, ""cluster_total_attempts"": 34, ""cluster_failed_attempts"": 29, ""cluster_failure_rate"": 0.853, ""window_minutes"": 30}"
USR-000035,EVT-0018184,1.0,credential_misuse,"credential_misuse: new device_fingerprint (mac=46:98:49:63:f1:64) + unusual geo_location (Lima, Peru, outside this entity's typical set) + off-hours login (hour=21, baseline probability=0.014 < 0.03) occurring together","{""device_novel_for_entity"": true, ""mac_address"": ""46:98:49:63:f1:64"", ""geo_novel_for_entity"": true, ""geo_location"": ""Lima, Peru"", ""off_hours"": true, ""hour"": 21, ""hour_probability_in_baseline"": 0.0135, ""cluster_size_same_device_and_geo"": 1, ""cluster_window_minutes"": 15}"
USR-000036,EVT-0007688,1.0,unclassified,"flagged by risk_score in the top 1% (risk_score=1.000) but did not match any of the rule conditions (brute_force, credential_stuffing, credential_misuse, device_spoofing, impossible_travel, lateral_movement)","{""risk_score"": 1.0, ""score_method"": ""lstm""}"
USR-000036,EVT-0011934,1.0,unclassified,"flagged by risk_score in the top 1% (risk_score=1.000) but did not match any of the rule conditions (brute_force, credential_stuffing, credential_misuse, device_spoofing, impossible_travel, lateral_movement)","{""risk_score"": 1.0, ""score_method"": ""lstm""}"
USR-000036,EVT-0014692,1.0,impossible_travel,"impossible_travel: geo-velocity of 3,904 km/h between Lima, Peru and Helsinki, Finland over 3.03h (comparing to the next event for this entity), exceeding the 900 km/h plausibility ceiling + new device fingerprint","{""geo_velocity_kmh"": 3904.1, ""distance_km"": 11829.1, ""time_delta_hours"": 3.03, ""compared_to_event"": ""next"", ""other_geo_location"": ""Lima, Peru"", ""device_fingerprint_changed"": true}"
USR-000037,EVT-0018181,1.0,device_spoofing,device_spoofing: os=Unknown + mac=46:98:49:63:f1:64 matches no historically consistent OS/MAC combination observed for this entity across 51 prior events,"{""os"": ""Unknown"", ""mac_address"": ""46:98:49:63:f1:64"", ""protocol"": ""SNMPv3"", ""os_novel_for_entity"": true, ""mac_novel_for_entity"": true, ""mid_session_change"": false, ""window_minutes"": 5, ""n_prior_events_checked"": 51}"
USR-000038,EVT-0004470,1.0,unclassified,"flagged by risk_score in the top 1% (risk_score=1.000) but did not match any of the rule conditions (brute_force, credential_stuffing, credential_misuse, device_spoofing, impossible_travel, lateral_movement)","{""risk_score"": 1.0, ""score_method"": ""lstm""}"
USR-000039,EVT-0011125,1.0,unclassified,"flagged by risk_score in the top 1% (risk_score=1.000) but did not match any of the rule conditions (brute_force, credential_stuffing, credential_misuse, device_spoofing, impossible_travel, lateral_movement)","{""risk_score"": 1.0, ""score_method"": ""lstm""}"
USR-000138,EVT-0007694,1.0,unclassified,"flagged by risk_score in the top 1% (risk_score=1.000) but did not match any of the rule conditions (brute_force, credential_stuffing, credential_misuse, device_spoofing, impossible_travel, lateral_movement)","{""risk_score"": 1.0, ""score_method"": ""lstm""}"
USR-000051,EVT-0037250,1.0,credential_misuse,"credential_misuse: new device_fingerprint (mac=a6:12:a3:03:ee:59) + unusual geo_location (Toronto, Canada, outside this entity's typical set) + off-hours login (hour=21, baseline probability=0.009 < 0.03) occurring together + part of a 3-event cluster sharing this device+location within 15 min","{""device_novel_for_entity"": true, ""mac_address"": ""a6:12:a3:03:ee:59"", ""geo_novel_for_entity"": true, ""geo_location"": ""Toronto, Canada"", ""off_hours"": true, ""hour"": 21, ""hour_probability_in_baseline"": 0.0092, ""cluster_size_same_device_and_geo"": 3, ""cluster_window_minutes"": 15}"
USR-000051,EVT-0037253,1.0,credential_misuse,"credential_misuse: new device_fingerprint (mac=a6:12:a3:03:ee:59) + unusual geo_location (Toronto, Canada, outside this entity's typical set) + off-hours login (hour=21, baseline probability=0.009 < 0.03) occurring together + part of a 3-event cluster sharing this device+location within 15 min","{""device_novel_for_entity"": true, ""mac_address"": ""a6:12:a3:03:ee:59"", ""geo_novel_for_entity"": true, ""geo_location"": ""Toronto, Canada"", ""off_hours"": true, ""hour"": 21, ""hour_probability_in_baseline"": 0.0092, ""cluster_size_same_device_and_geo"": 3, ""cluster_window_minutes"": 15}"
USR-000053,EVT-0010093,1.0,unclassified,"flagged by risk_score in the top 1% (risk_score=1.000) but did not match any of the rule conditions (brute_force, credential_stuffing, credential_misuse, device_spoofing, impossible_travel, lateral_movement)","{""risk_score"": 1.0, ""score_method"": ""lstm""}"
USR-000053,EVT-0013570,1.0,unclassified,"flagged by risk_score in the top 1% (risk_score=1.000) but did not match any of the rule conditions (brute_force, credential_stuffing, credential_misuse, device_spoofing, impossible_travel, lateral_movement)","{""risk_score"": 1.0, ""score_method"": ""lstm""}"
USR-000053,EVT-0045500,1.0,credential_stuffing,"credential_stuffing: a cluster of 3 related source_ips (173.248.117.254, 31.156.219.205, 62.211.123.255) made 34 auth attempts against 34 distinct entity_ids within 30 min (31/34 = 91% failed) -- breadth-across-accounts pattern, not a single-entity brute_force","{""active_ip_cluster"": [""173.248.117.254"", ""31.156.219.205"", ""62.211.123.255""], ""active_ip_cluster_size"": 3, ""cluster_distinct_entities"": 34, ""cluster_total_attempts"": 34, ""cluster_failed_attempts"": 31, ""cluster_failure_rate"": 0.912, ""window_minutes"": 30}"
USR-000054,EVT-0012005,1.0,unclassified,"flagged by risk_score in the top 1% (risk_score=1.000) but did not match any of the rule conditions (brute_force, credential_stuffing, credential_misuse, device_spoofing, impossible_travel, lateral_movement)","{""risk_score"": 1.0, ""score_method"": ""lstm""}"
USR-000056,EVT-0037916,1.0,unclassified,"flagged by risk_score in the top 1% (risk_score=1.000) but did not match any of the rule conditions (brute_force, credential_stuffing, credential_misuse, device_spoofing, impossible_travel, lateral_movement)","{""risk_score"": 1.0, ""score_method"": ""lstm""}"
USR-000057,EVT-0009018,1.0,unclassified,"flagged by risk_score in the top 1% (risk_score=1.000) but did not match any of the rule conditions (brute_force, credential_stuffing, credential_misuse, device_spoofing, impossible_travel, lateral_movement)","{""risk_score"": 1.0, ""score_method"": ""lstm""}"
USR-000058,EVT-0004371,1.0,unclassified,"flagged by risk_score in the top 1% (risk_score=1.000) but did not match any of the rule conditions (brute_force, credential_stuffing, credential_misuse, device_spoofing, impossible_travel, lateral_movement)","{""risk_score"": 1.0, ""score_method"": ""lstm""}"
USR-000043,EVT-0020175,1.0,credential_stuffing,"credential_stuffing: a cluster of 4 related source_ips (1.33.69.111, 152.136.163.247, 171.77.107.9, 215.85.202.255) made 17 auth attempts against 17 distinct entity_ids within 30 min (14/17 = 82% failed) -- breadth-across-accounts pattern, not a single-entity brute_force","{""active_ip_cluster"": [""1.33.69.111"", ""152.136.163.247"", ""171.77.107.9"", ""215.85.202.255""], ""active_ip_cluster_size"": 4, ""cluster_distinct_entities"": 17, ""cluster_total_attempts"": 17, ""cluster_failed_attempts"": 14, ""cluster_failure_rate"": 0.824, ""window_minutes"": 30}"
USR-000044,EVT-0004491,1.0,unclassified,"flagged by risk_score in the top 1% (risk_score=1.000) but did not match any of the rule conditions (brute_force, credential_stuffing, credential_misuse, device_spoofing, impossible_travel, lateral_movement)","{""risk_score"": 1.0, ""score_method"": ""lstm""}"
USR-000044,EVT-0004592,1.0,unclassified,"flagged by risk_score in the top 1% (risk_score=1.000) but did not match any of the rule conditions (brute_force, credential_stuffing, credential_misuse, device_spoofing, impossible_travel, lateral_movement)","{""risk_score"": 1.0, ""score_method"": ""lstm""}"
USR-000044,EVT-0005734,1.0,unclassified,"flagged by risk_score in the top 1% (risk_score=1.000) but did not match any of the rule conditions (brute_force, credential_stuffing, credential_misuse, device_spoofing, impossible_travel, lateral_movement)","{""risk_score"": 1.0, ""score_method"": ""lstm""}"
USR-000044,EVT-0039371,1.0,brute_force,brute_force: 26 failed auth_result attempts from source_ip=7.239.193.211 within 10 min of this event (threshold=4) + source_ip never seen before for this entity,"{""failed_auth_count_in_window"": 26, ""window_minutes"": 10, ""source_ip"": ""7.239.193.211"", ""source_ip_novel_for_entity"": true}"
USR-000044,EVT-0040449,1.0,brute_force,brute_force: 23 failed auth_result attempts from source_ip=190.182.59.175 within 10 min of this event (threshold=4) + source_ip never seen before for this entity,"{""failed_auth_count_in_window"": 23, ""window_minutes"": 10, ""source_ip"": ""190.182.59.175"", ""source_ip_novel_for_entity"": true}"
USR-000064,EVT-0004811,1.0,unclassified,"flagged by risk_score in the top 1% (risk_score=1.000) but did not match any of the rule conditions (brute_force, credential_stuffing, credential_misuse, device_spoofing, impossible_travel, lateral_movement)","{""risk_score"": 1.0, ""score_method"": ""lstm""}"
USR-000064,EVT-0013536,1.0,unclassified,"flagged by risk_score in the top 1% (risk_score=1.000) but did not match any of the rule conditions (brute_force, credential_stuffing, credential_misuse, device_spoofing, impossible_travel, lateral_movement)","{""risk_score"": 1.0, ""score_method"": ""lstm""}"
USR-000065,EVT-0009226,1.0,unclassified,"flagged by risk_score in the top 1% (risk_score=1.000) but did not match any of the rule conditions (brute_force, credential_stuffing, credential_misuse, device_spoofing, impossible_travel, lateral_movement)","{""risk_score"": 1.0, ""score_method"": ""lstm""}"
USR-000066,EVT-0018187,1.0,credential_misuse,"credential_misuse: new device_fingerprint (mac=a4:c4:66:63:af:75) + unusual geo_location (Rome, Italy, outside this entity's typical set) + off-hours login (hour=21, baseline probability=0.014 < 0.03) occurring together","{""device_novel_for_entity"": true, ""mac_address"": ""a4:c4:66:63:af:75"", ""geo_novel_for_entity"": true, ""geo_location"": ""Rome, Italy"", ""off_hours"": true, ""hour"": 21, ""hour_probability_in_baseline"": 0.0141, ""cluster_size_same_device_and_geo"": 1, ""cluster_window_minutes"": 15}"
USR-000071,EVT-0021633,1.0,unclassified,"flagged by risk_score in the top 1% (risk_score=1.000) but did not match any of the rule conditions (brute_force, credential_stuffing, credential_misuse, device_spoofing, impossible_travel, lateral_movement)","{""risk_score"": 1.0, ""score_method"": ""lstm""}"
USR-000071,EVT-0045061,1.0,credential_stuffing,"credential_stuffing: a cluster of 3 related source_ips (180.88.238.93, 200.151.58.86, 38.101.126.221) made 34 auth attempts against 34 distinct entity_ids within 30 min (29/34 = 85% failed) -- breadth-across-accounts pattern, not a single-entity brute_force","{""active_ip_cluster"": [""180.88.238.93"", ""200.151.58.86"", ""38.101.126.221""], ""active_ip_cluster_size"": 3, ""cluster_distinct_entities"": 34, ""cluster_total_attempts"": 34, ""cluster_failed_attempts"": 29, ""cluster_failure_rate"": 0.853, ""window_minutes"": 30}"
USR-000131,EVT-0032794,1.0,credential_stuffing,"credential_stuffing: a cluster of 3 related source_ips (126.107.65.207, 166.81.85.145, 192.120.247.38) made 18 auth attempts against 18 distinct entity_ids within 30 min (17/18 = 94% failed) -- breadth-across-accounts pattern, not a single-entity brute_force","{""active_ip_cluster"": [""126.107.65.207"", ""166.81.85.145"", ""192.120.247.38""], ""active_ip_cluster_size"": 3, ""cluster_distinct_entities"": 18, ""cluster_total_attempts"": 18, ""cluster_failed_attempts"": 17, ""cluster_failure_rate"": 0.944, ""window_minutes"": 30}"
USR-000132,EVT-0009795,1.0,unclassified,"flagged by risk_score in the top 1% (risk_score=1.000) but did not match any of the rule conditions (brute_force, credential_stuffing, credential_misuse, device_spoofing, impossible_travel, lateral_movement)","{""risk_score"": 1.0, ""score_method"": ""lstm""}"
USR-000132,EVT-0026482,1.0,device_spoofing,"device_spoofing: device_fingerprint changed mid-session -- os=Ubuntu 20.04 LTS, mac=68:16:ae:d1:30:82 appears within 5 min of 2 event(s) using this entity's historically consistent fingerprint","{""os"": ""Ubuntu 20.04 LTS"", ""mac_address"": ""68:16:ae:d1:30:82"", ""protocol"": ""HTTPS"", ""os_novel_for_entity"": true, ""mac_novel_for_entity"": true, ""mid_session_change"": true, ""window_minutes"": 5, ""n_prior_events_checked"": 47}"
USR-000133,EVT-0045491,1.0,credential_stuffing,"credential_stuffing: a cluster of 3 related source_ips (173.248.117.254, 31.156.219.205, 62.211.123.255) made 34 auth attempts against 34 distinct entity_ids within 30 min (31/34 = 91% failed) -- breadth-across-accounts pattern, not a single-entity brute_force","{""active_ip_cluster"": [""173.248.117.254"", ""31.156.219.205"", ""62.211.123.255""], ""active_ip_cluster_size"": 3, ""cluster_distinct_entities"": 34, ""cluster_total_attempts"": 34, ""cluster_failed_attempts"": 31, ""cluster_failure_rate"": 0.912, ""window_minutes"": 30}"
USR-000134,EVT-0023709,1.0,unclassified,"flagged by risk_score in the top 1% (risk_score=1.000) but did not match any of the rule conditions (brute_force, credential_stuffing, credential_misuse, device_spoofing, impossible_travel, lateral_movement)","{""risk_score"": 1.0, ""score_method"": ""lstm""}"
USR-000134,EVT-0023710,1.0,unclassified,"flagged by risk_score in the top 1% (risk_score=1.000) but did not match any of the rule conditions (brute_force, credential_stuffing, credential_misuse, device_spoofing, impossible_travel, lateral_movement)","{""risk_score"": 1.0, ""score_method"": ""lstm""}"
USR-000134,EVT-0023711,1.0,lateral_movement,"lateral_movement: accessed 3 resources outside this entity's normal set within 20 min (chat-app -> email -> hr-portal), escalating toward less common resources (global access frequency 0.042 -> 0.039)","{""novel_resource_chain"": [""chat-app"", ""email"", ""hr-portal""], ""chain_length"": 3, ""lookback_minutes"": 20, ""global_frequency_first"": 0.0418, ""global_frequency_last"": 0.0389}"
USR-000134,EVT-0024353,1.0,unclassified,"flagged by risk_score in the top 1% (risk_score=1.000) but did not match any of the rule conditions (brute_force, credential_stuffing, credential_misuse, device_spoofing, impossible_travel, lateral_movement)","{""risk_score"": 1.0, ""score_method"": ""lstm""}"
USR-000134,EVT-0024516,1.0,unclassified,"flagged by risk_score in the top 1% (risk_score=1.000) but did not match any of the rule conditions (brute_force, credential_stuffing, credential_misuse, device_spoofing, impossible_travel, lateral_movement)","{""risk_score"": 1.0, ""score_method"": ""lstm""}"
USR-000137,EVT-0032790,1.0,credential_stuffing,"credential_stuffing: a cluster of 3 related source_ips (126.107.65.207, 166.81.85.145, 192.120.247.38) made 18 auth attempts against 18 distinct entity_ids within 30 min (17/18 = 94% failed) -- breadth-across-accounts pattern, not a single-entity brute_force","{""active_ip_cluster"": [""126.107.65.207"", ""166.81.85.145"", ""192.120.247.38""], ""active_ip_cluster_size"": 3, ""cluster_distinct_entities"": 18, ""cluster_total_attempts"": 18, ""cluster_failed_attempts"": 17, ""cluster_failure_rate"": 0.944, ""window_minutes"": 30}"
USR-000076,EVT-0009604,1.0,credential_stuffing,"credential_stuffing: a cluster of 4 related source_ips (117.181.212.172, 30.232.48.98, 37.49.85.73, 47.152.224.207) made 35 auth attempts against 35 distinct entity_ids within 30 min (32/35 = 91% failed) -- breadth-across-accounts pattern, not a single-entity brute_force","{""active_ip_cluster"": [""117.181.212.172"", ""30.232.48.98"", ""37.49.85.73"", ""47.152.224.207""], ""active_ip_cluster_size"": 4, ""cluster_distinct_entities"": 35, ""cluster_total_attempts"": 35, ""cluster_failed_attempts"": 32, ""cluster_failure_rate"": 0.914, ""window_minutes"": 30}"
USR-000076,EVT-0020168,1.0,credential_stuffing,"credential_stuffing: a cluster of 4 related source_ips (1.33.69.111, 152.136.163.247, 171.77.107.9, 215.85.202.255) made 17 auth attempts against 17 distinct entity_ids within 30 min (14/17 = 82% failed) -- breadth-across-accounts pattern, not a single-entity brute_force","{""active_ip_cluster"": [""1.33.69.111"", ""152.136.163.247"", ""171.77.107.9"", ""215.85.202.255""], ""active_ip_cluster_size"": 4, ""cluster_distinct_entities"": 17, ""cluster_total_attempts"": 17, ""cluster_failed_attempts"": 14, ""cluster_failure_rate"": 0.824, ""window_minutes"": 30}"
USR-000077,EVT-0008155,1.0,unclassified,"flagged by risk_score in the top 1% (risk_score=1.000) but did not match any of the rule conditions (brute_force, credential_stuffing, credential_misuse, device_spoofing, impossible_travel, lateral_movement)","{""risk_score"": 1.0, ""score_method"": ""lstm""}"
USR-000077,EVT-0045050,1.0,credential_stuffing,"credential_stuffing: a cluster of 3 related source_ips (180.88.238.93, 200.151.58.86, 38.101.126.221) made 34 auth attempts against 34 distinct entity_ids within 30 min (29/34 = 85% failed) -- breadth-across-accounts pattern, not a single-entity brute_force","{""active_ip_cluster"": [""180.88.238.93"", ""200.151.58.86"", ""38.101.126.221""], ""active_ip_cluster_size"": 3, ""cluster_distinct_entities"": 34, ""cluster_total_attempts"": 34, ""cluster_failed_attempts"": 29, ""cluster_failure_rate"": 0.853, ""window_minutes"": 30}"
USR-000079,EVT-0018188,1.0,credential_misuse,"credential_misuse: new device_fingerprint (mac=a4:c4:66:63:af:75) + unusual geo_location (Rome, Italy, outside this entity's typical set) + off-hours login (hour=21, baseline probability=0.030 < 0.03) occurring together","{""device_novel_for_entity"": true, ""mac_address"": ""a4:c4:66:63:af:75"", ""geo_novel_for_entity"": true, ""geo_location"": ""Rome, Italy"", ""off_hours"": true, ""hour"": 21, ""hour_probability_in_baseline"": 0.0299, ""cluster_size_same_device_and_geo"": 1, ""cluster_window_minutes"": 15}"
USR-000080,EVT-0008685,1.0,credential_stuffing,"credential_stuffing: a cluster of 3 related source_ips (157.248.210.86, 197.99.36.184, 68.210.213.182) made 32 auth attempts against 32 distinct entity_ids within 30 min (29/32 = 91% failed) -- breadth-across-accounts pattern, not a single-entity brute_force","{""active_ip_cluster"": [""157.248.210.86"", ""197.99.36.184"", ""68.210.213.182""], ""active_ip_cluster_size"": 3, ""cluster_distinct_entities"": 32, ""cluster_total_attempts"": 32, ""cluster_failed_attempts"": 29, ""cluster_failure_rate"": 0.906, ""window_minutes"": 30}"
USR-000080,EVT-0016060,1.0,credential_stuffing,"credential_stuffing: a cluster of 2 related source_ips (156.210.253.226, 38.149.37.17) made 31 auth attempts against 31 distinct entity_ids within 30 min (29/31 = 94% failed) -- breadth-across-accounts pattern, not a single-entity brute_force","{""active_ip_cluster"": [""156.210.253.226"", ""38.149.37.17""], ""active_ip_cluster_size"": 2, ""cluster_distinct_entities"": 31, ""cluster_total_attempts"": 31, ""cluster_failed_attempts"": 29, ""cluster_failure_rate"": 0.935, ""window_minutes"": 30}"
USR-000081,EVT-0011110,1.0,unclassified,"flagged by risk_score in the top 1% (risk_score=1.000) but did not match any of the rule conditions (brute_force, credential_stuffing, credential_misuse, device_spoofing, impossible_travel, lateral_movement)","{""risk_score"": 1.0, ""score_method"": ""lstm""}"
USR-000082,EVT-0008719,1.0,unclassified,"flagged by risk_score in the top 1% (risk_score=1.000) but did not match any of the rule conditions (brute_force, credential_stuffing, credential_misuse, device_spoofing, impossible_travel, lateral_movement)","{""risk_score"": 1.0, ""score_method"": ""lstm""}"
USR-000082,EVT-0045066,1.0,credential_stuffing,"credential_stuffing: a cluster of 3 related source_ips (180.88.238.93, 200.151.58.86, 38.101.126.221) made 34 auth attempts against 34 distinct entity_ids within 30 min (29/34 = 85% failed) -- breadth-across-accounts pattern, not a single-entity brute_force","{""active_ip_cluster"": [""180.88.238.93"", ""200.151.58.86"", ""38.101.126.221""], ""active_ip_cluster_size"": 3, ""cluster_distinct_entities"": 34, ""cluster_total_attempts"": 34, ""cluster_failed_attempts"": 29, ""cluster_failure_rate"": 0.853, ""window_minutes"": 30}"
USR-000060,EVT-0006732,1.0,unclassified,"flagged by risk_score in the top 1% (risk_score=1.000) but did not match any of the rule conditions (brute_force, credential_stuffing, credential_misuse, device_spoofing, impossible_travel, lateral_movement)","{""risk_score"": 1.0, ""score_method"": ""lstm""}"
USR-000061,EVT-0006951,1.0,unclassified,"flagged by risk_score in the top 1% (risk_score=1.000) but did not match any of the rule conditions (brute_force, credential_stuffing, credential_misuse, device_spoofing, impossible_travel, lateral_movement)","{""risk_score"": 1.0, ""score_method"": ""lstm""}"
USR-000061,EVT-0008271,1.0,credential_stuffing,"credential_stuffing: a cluster of 2 related source_ips (170.93.63.73, 188.239.68.7) made 38 auth attempts against 38 distinct entity_ids within 30 min (35/38 = 92% failed) -- breadth-across-accounts pattern, not a single-entity brute_force","{""active_ip_cluster"": [""170.93.63.73"", ""188.239.68.7""], ""active_ip_cluster_size"": 2, ""cluster_distinct_entities"": 38, ""cluster_total_attempts"": 38, ""cluster_failed_attempts"": 35, ""cluster_failure_rate"": 0.921, ""window_minutes"": 30}"
USR-000061,EVT-0008673,1.0,credential_stuffing,"credential_stuffing: a cluster of 3 related source_ips (157.248.210.86, 197.99.36.184, 68.210.213.182) made 32 auth attempts against 32 distinct entity_ids within 30 min (29/32 = 91% failed) -- breadth-across-accounts pattern, not a single-entity brute_force","{""active_ip_cluster"": [""157.248.210.86"", ""197.99.36.184"", ""68.210.213.182""], ""active_ip_cluster_size"": 3, ""cluster_distinct_entities"": 32, ""cluster_total_attempts"": 32, ""cluster_failed_attempts"": 29, ""cluster_failure_rate"": 0.906, ""window_minutes"": 30}"
USR-000061,EVT-0045049,1.0,credential_stuffing,"credential_stuffing: a cluster of 3 related source_ips (180.88.238.93, 200.151.58.86, 38.101.126.221) made 34 auth attempts against 34 distinct entity_ids within 30 min (29/34 = 85% failed) -- breadth-across-accounts pattern, not a single-entity brute_force","{""active_ip_cluster"": [""180.88.238.93"", ""200.151.58.86"", ""38.101.126.221""], ""active_ip_cluster_size"": 3, ""cluster_distinct_entities"": 34, ""cluster_total_attempts"": 34, ""cluster_failed_attempts"": 29, ""cluster_failure_rate"": 0.853, ""window_minutes"": 30}"
